Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","015","Northern Africa","2017","2017","23014","Food price inflation","7010","October","%","28.650659","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2017","2017","23014","Food price inflation","7011","November","%","24.632848","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2017","2017","23014","Food price inflation","7012","December","%","20.561657","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2018","2018","23014","Food price inflation","7001","January","%","14.636271","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2018","2018","23014","Food price inflation","7002","February","%","11.431672","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2018","2018","23014","Food price inflation","7003","March","%","10.265286","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2018","2018","23014","Food price inflation","7004","April","%","9.633227","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2018","2018","23014","Food price inflation","7005","May","%","8.584354","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2018","2018","23014","Food price inflation","7006","June","%","9.999004","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2018","2018","23014","Food price inflation","7007","July","%","9.40566","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2018","2018","23014","Food price inflation","7008","August","%","10.004978","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2018","2018","23014","Food price inflation","7009","September","%","12.861852","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2018","2018","23014","Food price inflation","7010","October","%","14.859952","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2018","2018","23014","Food price inflation","7011","November","%","13.061618","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2018","2018","23014","Food price inflation","7012","December","%","6.945266","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2019","2019","23014","Food price inflation","7001","January","%","8.076493","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2019","2019","23014","Food price inflation","7002","February","%","10.931844","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2019","2019","23014","Food price inflation","7003","March","%","10.703532","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2019","2019","23014","Food price inflation","7004","April","%","9.386824","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2019","2019","23014","Food price inflation","7005","May","%","10.143321","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2019","2019","23014","Food price inflation","7006","June","%","6.11612","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2019","2019","23014","Food price inflation","7007","July","%","5.56808","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2019","2019","23014","Food price inflation","7008","August","%","4.444338","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2019","2019","23014","Food price inflation","7009","September","%","0.038035","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2019","2019","23014","Food price inflation","7010","October","%","-3.539603","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2019","2019","23014","Food price inflation","7011","November","%","-3.371121","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2019","2019","23014","Food price inflation","7012","December","%","1.625456","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2020","2020","23014","Food price inflation","7001","January","%","1.963141","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2020","2020","23014","Food price inflation","7002","February","%","-0.654724","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2020","2020","23014","Food price inflation","7003","March","%","-0.989896","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2020","2020","23014","Food price inflation","7004","April","%","1.244869","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2020","2020","23014","Food price inflation","7005","May","%","-0.239221","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2020","2020","23014","Food price inflation","7006","June","%","0.496579","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2020","2020","23014","Food price inflation","7007","July","%","-0.798613","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2020","2020","23014","Food price inflation","7008","August","%","-2.705767","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2020","2020","23014","Food price inflation","7009","September","%","-1.471811","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2020","2020","23014","Food price inflation","7010","October","%","0.315224","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2020","2020","23014","Food price inflation","7011","November","%","3.050768","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2020","2020","23014","Food price inflation","7012","December","%","2.453173","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2021","2021","23014","Food price inflation","7001","January","%","0.409053","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2021","2021","23014","Food price inflation","7002","February","%","0.666847","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2021","2021","23014","Food price inflation","7003","March","%","1.673977","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2021","2021","23014","Food price inflation","7004","April","%","1.0912","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2021","2021","23014","Food price inflation","7005","May","%","2.410607","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2021","2021","23014","Food price inflation","7006","June","%","3.521731","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2021","2021","23014","Food price inflation","7007","July","%","5.299606","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2021","2021","23014","Food price inflation","7008","August","%","6.578891","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2021","2021","23014","Food price inflation","7009","September","%","9.678463","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2021","2021","23014","Food price inflation","7010","October","%","10.378281","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2021","2021","23014","Food price inflation","7011","November","%","8.150417","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2021","2021","23014","Food price inflation","7012","December","%","8.284116","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2022","2022","23014","Food price inflation","7001","January","%","11.136871","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2022","2022","23014","Food price inflation","7002","February","%","14.947093","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2022","2022","23014","Food price inflation","7003","March","%","16.787941","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2022","2022","23014","Food price inflation","7004","April","%","21.303228","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2022","2022","23014","Food price inflation","7005","May","%","22.649998","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2022","2022","23014","Food price inflation","7006","June","%","26.275843","E","Estimated value",""
"CP","Consumer Price Indices","018","Southern Africa","2001","2001","23014","Food price inflation","7001","January","%","5.134379","E","Estimated value",""
"CP","Consumer Price Indices","018","Southern Africa","2001","2001","23014","Food price inflation","7002","February","%","5.475085","E","Estimated value",""
"CP","Consumer Price Indices","018","Southern Africa","2001","2001","23014","Food price inflation","7003","March","%","4.444618","E","Estimated value",""
"CP","Consumer Price Indices","018","Southern Africa","2001","2001","23014","Food price inflation","7004","April","%","3.942674","E","Estimated value",""
"CP","Consumer Price Indices","018","Southern Africa","2001","2001","23014","Food price inflation","7005","May","%","3.823086","E","Estimated value",""
